data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,1,190815281,0.009,1,18727752
2024,8,190815361,0.700,1,18727765
2024,4,190815278,1.800,1,18727751
2024,16,184087096,0.360,1,17716433
2024,1,184087058,5.160,1,17716429
2024,4,184087058,2.032,1,17716430
2024,1,190815413,1.750,1,18727776
2024,8,190815413,97.000,9,18727777
2024,8,190815426,0.200,1,18727778
2024,8,184087204,1.000,9,17716444
2024,8,190815434,11.000,9,18727779
2024,8,184087111,0.400,1,17716435
2024,16,184087111,6.000,9,17716436
2024,2,196973491,5.820,1,19587855
2024,1,192634298,16.300,1,18990224
2024,16,192634298,9.300,1,18990225
2024,1,190815555,5.900,1,18727796
2024,16,195290231,0.400,1,19361938
2024,4,195290251,1.000,1,19361940
2024,16,195290251,3.000,9,19361941
2024,17,195290278,9.000,9,19361946
2024,2,195290296,0.880,1,19361948
2024,1,195290304,0.500,1,19361949
2024,5,190815718,1.000,7,18727808
2024,8,199205948,1.500,9,19925241
2024,1,195290270,1.000,1,19361942
2024,8,195290270,2.000,9,19361943
2024,12,195290281,8.000,9,19361947
2024,1,190815898,1.090,1,18727822
2024,1,196973545,1.000,1,19587860
2024,4,196973545,1.000,1,19587861
2024,8,196973552,10.000,9,19587862
2024,1,196973484,1.000,1,19587854
2024,16,196973495,4.000,9,19587856
2024,1,196973522,0.500,1,19587858
2024,8,196973630,11.083,1,19587865
2024,1,196973596,0.500,1,19587863
2024,4,196973596,0.500,1,19587864
2024,2,196973638,0.500,1,19587866
2024,1,190815994,2.200,1,18727827
2024,1,184087269,5.600,1,17716451
2024,16,184087256,17.000,9,17716448
2024,16,184087262,4.000,9,17716449
2024,1,187238018,0.170,1,18197216
2024,11,190816238,1.000,9,18727845
2024,8,190816233,3.000,9,18727844
2024,4,190816252,2.000,9,18727847
2024,5,192635126,1.000,1,18990281
2024,1,190816266,0.400,1,18727848
2024,4,195290351,2.000,9,19361956
2024,15,190816336,2.000,9,18727852
2024,2,192635063,0.500,1,18990279
2024,4,192635171,9.000,9,18990283
