data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2023,17,170712303,0.100,9,15831769
2023,12,175157706,0.015,1,16440697
2023,12,175157730,0.084,1,16440705
2023,4,177992283,0.274,1,16820772
2023,4,177992305,0.002,1,16820776
2023,12,177992305,0.109,1,16820777
2023,12,170712327,0.010,1,15831776
2023,16,177991667,1.024,1,16820588
2023,4,177991605,18.000,1,16820566
2023,12,177991605,2.644,1,16820567
2023,12,177991626,0.001,1,16820572
2023,5,175157679,1.000,11,16440684
2023,2,177991637,0.240,1,16820576
2023,12,177991648,0.300,1,16820578
2023,12,177991666,0.200,1,16820587
2023,4,177991693,10.000,1,16820596
2023,12,177991693,0.932,1,16820597
2023,16,177991693,5.000,9,16820598
2023,2,182556164,25.544,1,17475935
2023,17,182556164,4.370,1,17475936
2023,4,182556182,2.000,1,17475943
2023,17,182556272,5.000,9,17475964
2023,16,182556276,9.005,1,17475966
2023,8,182556295,1.000,11,17475969
2023,17,180462997,1.000,11,17163401
2023,2,182556396,25.544,1,17475983
2023,17,182556396,4.370,1,17475984
2023,17,182556347,0.418,1,17475970
2023,16,182556401,2.000,9,17475986
2023,8,182556495,6.000,1,17476020
2023,12,182556495,2.000,1,17476021
2023,16,182556495,1.000,1,17476022
2023,4,180462928,1.000,1,17163385
2023,12,180462928,2.000,1,17163386
2023,5,177991300,1.000,1,16820505
