data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,1,184283852,0.200,1,17745261
2024,12,184283880,1.900,1,17745262
2024,8,184283880,5.006,1,17745263
2024,17,184283880,12.300,1,17745264
2024,8,184283884,6.000,9,17745265
2024,8,184283885,3.400,1,17745266
2024,12,181372723,322.400,1,17301352
2024,2,181372723,13.400,1,17301353
2024,5,184283927,2.800,1,17745267
2024,2,184283930,1.100,1,17745268
2024,8,184283968,7.000,9,17745269
2024,1,184283981,2.000,1,17745270
2024,8,184283981,16.000,9,17745271
2024,12,184283981,9.500,9,17745272
2024,12,184283984,7.000,9,17745273
2024,8,186726723,139.005,9,18114954
2024,5,186726723,164.000,1,18114955
2024,12,184284012,4.009,1,17745277
2024,8,184284012,1.002,1,17745278
2024,8,186726734,104.800,1,18114956
2024,16,185815782,1.100,1,17978184
2024,1,185815810,0.100,1,17978185
2024,12,185815810,0.100,1,17978186
2024,8,185815810,0.700,1,17978187
2024,1,185815812,30.003,1,17978188
2024,11,186726821,65.200,1,18114963
2024,5,186726821,135.700,1,18114964
2024,1,186726826,0.300,1,18114965
2024,8,186726850,11.000,9,18114966
2024,8,186726865,0.050,1,18114967
2024,8,186726894,0.060,1,18114968
2024,8,186726907,0.400,1,18114969
2024,16,186726940,0.200,1,18114970
2024,1,186726952,0.200,1,18114971
2024,8,186726953,6.500,9,18114972
2024,16,192132520,2.700,1,18913259
2024,8,189620957,0.100,1,18554775
2024,2,194853594,1.000,1,19299785
2024,12,190856257,0.200,9,18731303
2024,8,190856257,0.900,1,18731304
2024,8,190856257,20.000,5,18731305
2024,1,189621009,6.300,1,18554781
2024,1,189621044,0.200,1,18554782
2024,8,189621075,0.200,1,18554783
2024,8,189621077,19.006,1,18554784
2024,1,189621077,1.600,1,18554785
2024,17,189621077,3.009,1,18554786
2024,1,190856294,0.200,1,18731306
2024,5,190856299,96.900,1,18731307
2024,2,190856428,0.400,1,18731308
2024,16,180405357,0.100,1,17156116
2024,8,192132579,1.000,7,18913261
2024,1,192132611,1.000,1,18913262
2024,1,194216570,33.200,1,19215018
2024,5,194216570,247.007,1,19215019
2024,8,194216575,25.000,9,19215020
2024,13,192132689,0.500,1,18913266
2024,1,194216583,4.700,1,19215021
2024,3,194216583,1.000,9,19215022
2024,1,192132702,1.000,1,18913269
2024,2,194853615,1.000,1,19299786
2024,1,194216646,0.100,1,19215024
2024,1,181372750,22.700,1,17301355
2024,8,194853627,113.600,1,19299787
2024,2,194853627,15.300,1,19299788
2024,1,194216722,1.000,1,19215029
2024,17,181372758,1.700,1,17301356
2024,1,194853733,0.700,1,19299790
2024,5,194853754,1.000,1,19299791
2024,1,196749291,3.700,1,19556174
2024,12,196749291,7.400,1,19556175
2024,8,196749291,10.600,1,19556176
2024,1,196749294,11.400,1,19556177
2024,12,181372799,10.000,9,17301357
2024,1,181372803,7.700,1,17301358
2024,1,181372812,1.200,1,17301359
2024,5,181372820,1.000,3,17301360
2024,5,186727011,960.005,1,18114973
2024,5,190856473,1.000,5,18731312
2024,5,190856475,1.000,5,18731313
2024,5,190856476,1.000,5,18731314
2024,1,186727014,1.000,1,18114974
2024,5,195367042,1.000,5,19371962
2024,1,189621219,1.000,1,18554788
2024,2,194216840,1.000,1,19215030
2024,8,192132822,4.000,1,18913288
2024,8,192132822,4.000,9,18913289
2024,5,192132822,4.000,10,18913290
2024,8,192132827,2.000,1,18913291
2024,1,192132827,3.000,1,18913292
