data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2024,208108223,213027495,3,
2024,210734967,215637281,21,
2024,210734968,215637282,21,
2024,210734968,215637283,18,
2024,210734971,215637286,19,
2024,212523855,217408484,3,
2024,210734974,215637289,18,
2024,214580801,219451704,24,
2024,210734975,215637290,17,
2024,216099989,220965743,5,
2024,212523864,217408493,17,
2024,212523865,217408494,24,
2024,212523866,217408494,24,
2024,214580803,219451706,3,
2024,219352318,224202972,17,
2024,216099992,220965746,24,
2024,216099995,220965749,17,
2024,216099996,220965749,19,
2024,206313752,211246895,27,
2024,216099998,220965751,21,
2024,214580818,219451720,16,
2024,214580817,219451719,27,
2024,206313781,211246921,1,
2024,214580820,219451722,5,
2024,214580820,219451723,18,
2024,216100008,220965763,17,
2024,218516448,223373181,3,
2024,216100010,220965765,3,
2024,216100017,220965772,3,
2024,221638712,226480130,26,
2024,224230870,229066965,27,
2024,213562891,218439786,21,
2024,213562892,218439786,20,
2024,225662514,230505825,16,
2024,224230873,229066968,19,
2024,213562895,218439789,1,
2024,213562896,218439790,17,
2024,224230882,229066976,11,
2024,224230887,229066983,16,
2024,206334703,211268235,19,
2024,224230889,229066985,1,
2024,225662515,230505826,26,
2024,221638715,226480132,24,
2024,208110415,213029723,16,
2024,230010436,234861342,24,
2024,208110416,213029724,27,
2024,225662521,230505830,9,
2024,225662522,230505831,14,
2024,215521973,220389670,3,
2024,225662525,230505835,9,
2024,228037092,232890399,16,
2024,225662532,230505842,1,
2024,215521974,220389671,16,
2024,228037094,232890401,16,
2024,228037096,232890403,16,
2024,230010438,234861344,14,
2024,230010439,234861345,16,
2024,228037100,232890407,20,
2024,228037102,232890409,3,
2024,228037108,232890415,3,
2024,228037110,232890417,1,
2024,228037110,232890418,1,
2024,215521976,220389673,24,
2024,215521976,220389674,18,
2024,232000971,236848299,24,
2024,219354750,224205358,17,
2024,215521980,220389676,3,
2024,217813647,222674825,22,
2024,217813648,222674826,3,
2024,217813649,222674827,19,
2024,208110417,213029725,16,
2024,217813650,222674828,17,
2024,217813651,222674829,21,
2024,217813653,222674832,3,
2024,217813654,222674833,3,
2024,206334705,211268237,16,
2024,219354754,224205361,3,
2024,219354755,224205361,16,
2024,219354756,224205362,24,
2024,208110421,213029729,27,
2024,219354758,224205364,24,
2024,219354758,224205365,18,
2024,224230892,229066988,18,
2024,219354761,224205367,16,
2024,219354763,224205368,17,
2024,219354765,224205370,3,
2024,208110423,213029731,27,
2024,219354766,224205371,3,
2024,208110424,213029732,27,
2024,206334709,211268241,18,
2024,221638717,226480134,16,
2024,208110426,213029734,16,
2024,224230893,229066989,3,
2024,224230894,229066989,4,
2024,221638720,226480136,3,
2024,221638721,226480137,17,
2024,224230895,229066990,24,
2024,224230896,229066990,24,
2024,224230897,229066990,24,
2024,224230898,229066991,4,
2024,224230899,229066992,27,
2024,224230900,229066993,22,
2024,224230901,229066994,3,
2024,225662534,230505844,22,
2024,209989543,214891626,14,
2024,225662536,230505846,18,
2024,208110429,213029737,3,
2024,209989544,214891627,4,
2024,225662537,230505847,3,
2024,209989545,214891628,16,
2024,225662538,230505848,24,
2024,228037112,232890420,14,
2024,228037113,232890421,1,
2024,228037114,232890421,1,
2024,230010442,234861348,15,
2024,209989549,214891632,3,
2024,209989552,214891636,19,
