data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2022,157202380,20,200,,
2022,157202380,61,200,,
2022,157202325,38,360,,
2022,157202404,63,50,,
2022,157202317,38,180,,
2022,157202421,4,500,,
2022,157202351,20,60,,
2022,157202351,63,30,,
2022,157202385,63,1200,,
2022,157202358,43,100,,
2022,157202358,61,30,,
2022,157202358,62,100,,
2022,157202358,63,85,,
2022,157202391,51,0,,
2022,157202391,63,25,,
2022,157202412,36,15,,
2022,157202344,61,800,2022-09-11,
2022,157202345,61,800,,
2022,157202440,7,500,,
2022,157202440,61,100,,
2022,157202402,13,300,,
2022,157202407,6,1140,,
2022,157202407,62,400,,
2022,157202407,63,150,,
2022,157202417,38,1,,
2022,157202426,7,2500,,
2022,157202442,20,330,,
2022,157202442,26,400,,
2022,157202442,63,2000,,
2022,157202021,38,76,,
2022,157202279,4,2333,,
2022,157202297,4,1,,
2022,160737749,43,50,,
2022,162304775,37,25000,2022-09-25,
2022,162304776,37,25000,,
2022,157202448,19,44,,
2022,157202416,29,300,,
2022,157202379,38,1500,,
2022,157202423,63,300,,
2022,157202025,38,76,,
2022,157202461,6,400,,
2022,158274172,6,500,,
2022,159498827,52,0,,
2022,157202466,6,33,,
2022,157202411,63,1,,
2022,157202033,38,76,,
2022,157202038,38,76,,
2022,157202375,52,0,,
2022,157202425,38,2000,,
2022,157202309,15,700,,
2022,157202343,63,3000,,
2022,157202323,38,1500,,
2022,157202324,4,550,,
2022,157202353,63,1,,
2022,157202394,30,1,,
2022,157202337,63,50,,
2022,164110792,3,5000,,
2022,164110747,61,1300,,
2022,157202432,4,400,,
2022,165444479,37,15000,2022-09-16,
2022,165444480,37,15000,,
2022,165444486,37,30000,2022-09-19,
2022,165444487,37,30000,,
2022,162304792,6,249,,
2022,157202460,7,725,,
2022,157202460,16,26,,
2022,157202460,25,15,,
2022,157202460,36,5,,
2022,157202460,51,0,,
2022,157202427,6,250,,
2022,157202427,9,0,,
2022,157202427,20,1500,,
2022,157202427,38,40,,
2022,157202427,61,308,,
2022,160737762,61,500,2022-09-17,
2022,160737763,61,500,,
2022,159498830,20,350,,
2022,159498830,25,60,,
2022,159498830,51,0,,
2022,164110751,19,50,,
2022,164110751,20,100,,
2022,165444490,3,5000,2022-11-11,
2022,165444490,63,100,2022-09-22,
2022,165444491,3,5000,,
2022,165444491,21,5000,,
2022,165444491,63,100,,
2022,162304818,3,5900,,
2022,162304828,8,1,,
2022,162304828,20,100,,
2022,157202444,25,100,,
2022,157202465,38,500,,
2022,165444512,19,350,,
2022,157202405,2,100,,
2022,157202478,51,0,,
2022,157202494,38,300,,
2022,158274175,4,772,2022-09-19,
2022,158274176,4,772,,
2022,157202449,36,800,,
2022,165444424,3,5500,2022-09-21,
2022,165444425,3,5500,,
2022,157202438,13,560,2022-09-19,
2022,157202438,25,150,2022-09-19,
2022,157202438,49,100,2022-09-19,
2022,157202438,63,590,2022-09-19,
2022,157202439,13,560,,
2022,157202439,20,660,,
2022,157202439,25,150,,
2022,157202439,49,100,,
2022,157202439,63,590,,
2022,158274183,19,1100,,
2022,157202485,19,44,,
2022,157202367,19,230,,
2022,157202363,19,350,,
2022,157202446,38,500,,
2022,157202435,6,900,,
2022,157202467,6,429,,
2022,157202467,7,399,,
2022,157202467,38,200,,
2022,157202467,62,519,,
2022,157202467,63,529,,
2022,157202462,38,267,,
2022,157202457,6,900,,
2022,158274184,9,0,,
2022,158274184,43,2000,,
2022,157202471,52,0,,
2022,165444441,3,5000,2022-09-21,
2022,165444443,3,5000,,
2022,157202428,4,2500,,
2022,157202476,38,1,,
2022,157202312,38,76,2022-09-08,
2022,157202313,38,76,,
2022,157202463,62,100,,
2022,157202436,4,2500,,
2022,159498811,19,306,,
2022,157202489,63,10,,
2022,157202459,25,250,,
2022,157202450,4,500,,
2022,157202474,19,144,,
2022,158274190,42,1500,,
2022,157202443,9,0,,
2022,157202443,36,100,,
2022,157202456,23,11300,,
2022,157202473,25,1,,
2022,157202447,19,109,,
2022,158274208,13,600,2022-10-14,
2022,158274209,13,600,,
2022,157202418,4,650,,
2022,157202495,36,100,,
2022,157202495,62,150,,
2022,157202495,63,50,,
2022,157202495,66,140,,
2022,157202479,19,550,,
2022,157202511,19,1200,,
2022,162304793,24,20000,,
2022,157202475,63,1840,,
2022,162304801,6,250,,
2022,157202487,25,1,,
2022,157202498,26,500,,
2022,157202498,36,35,,
2022,157202445,6,250,,
2022,157202452,16,444,,
2022,162304810,6,474,,
2022,162304810,7,4369,,
2022,162304810,17,5538,,
2022,157202469,43,1000,2022-09-22,
2022,157202470,43,1000,,
2022,162304819,3,1000,,
2022,162304804,3,1700,2022-09-27,
2022,162304805,3,1700,,
2022,159498828,36,6000,,
2022,158274185,2,25,,
2022,158274187,8,388,,
2022,160737741,2,258,,
2022,158274194,3,25000,,
2022,158274196,20,255,2022-10-06,
2022,158274197,20,255,,
2022,158274199,8,5,,
2022,157202502,4,875,,
2022,162304807,3,23000,2022-09-26,
2022,162304808,3,23000,,
2022,158274207,63,2299,,
2022,158274212,63,35,,
2022,158274213,38,1,,
2022,158274216,10,25,,
2022,158274210,20,450,,
2022,158274211,9,0,,
2022,158274211,25,25,,
2022,158274211,51,0,,
2022,158274214,16,1500,,
2022,158274215,20,2,,
2022,158274217,20,235,,
2022,158274226,38,1000,,
2022,158274228,43,400,,
2022,158274231,36,1,,
2022,158274232,10,500,,
2022,158274232,36,150,,
2022,164110793,10,,,
2022,158274234,7,2000,,
2022,158274234,21,1,,
2022,158274234,51,0,,
2022,158274234,62,80,,
2022,159498829,20,100,,
2022,164110748,6,771,,
2022,158274249,63,100,,
2022,158274237,62,150,,
2022,158274245,63,25,,
2022,158274224,4,350,,
2022,158274227,19,450,,
2022,158274250,38,76,,
2022,158274229,6,220,,
2022,158274229,20,10,,
2022,158274229,43,150,,
2022,158274230,6,40,2022-09-23,
2022,158274233,9,0,,
2022,158274233,20,10,,
2022,158274233,25,30,,
2022,158274233,63,400,,
2022,158274236,33,300,,
2022,158274239,52,0,,
2022,158274246,52,0,,
2022,158274254,6,479,,
2022,164110757,6,400,,
2022,158274258,38,4000,,
2022,162304817,3,6500,,
2022,158274248,52,0,,
2022,158274260,63,3000,,
2022,158274261,63,1,,
2022,165444458,17,2000,,
2022,165444458,20,15,,
2022,165444458,26,200,,
2022,165444458,61,150,,
2022,162304823,24,1500,,
2022,158274269,38,500,,
2022,158274251,4,2000,,
2022,159498852,36,3548,,
2022,158274235,7,600,,
2022,158274285,6,500,,
2022,158274257,6,240,,
2022,158274257,43,1800,,
2022,158274263,26,74,,
2022,158274238,9,0,,
2022,162305412,3,43000,2022-10-17,
2022,162305413,3,43000,,
2022,158274280,9,0,,
2022,158274280,20,30,,
2022,158274280,51,0,,
2022,158274280,63,100,,
2022,158274240,38,1000,,
2022,158274268,20,150,,
2022,158274268,25,30,,
2022,158274268,38,100,,
2022,158274268,52,0,,
2022,158274278,16,1139,,
2022,162305435,10,,,
2022,158274253,19,140,,
2022,158274284,38,200,,
2022,160738130,10,,,
2022,159498875,38,480,,
2022,162304829,3,15000,,
2022,159498881,24,2500,2022-10-14,
2022,159498882,24,2500,,
2022,158274289,63,150,,
2022,158274292,42,2000,,
2022,158274256,6,60,,
2022,158274256,61,500,,
2022,158274256,63,50,,
2022,158274290,20,1700,,
2022,158274259,20,1,,
2022,158274262,63,650,,
2022,165444470,4,1050,2022-10-26,
2022,165444471,4,1050,,
2022,165444471,17,1100,,
2022,158274270,25,400,,
2022,164110756,17,1,,
2022,160738181,25,90,,
2022,160738181,26,400,,
2022,160738181,63,4000,,
2022,158274298,20,100,,
2022,158274298,63,300,,
2022,158274301,7,300,,
2022,158274296,25,5000,,
2022,158274305,2,800,,
2022,158274272,38,200,,
2022,162304849,38,700,,
2022,158274281,4,350,,
2022,158274303,20,2,,
2022,165444599,3,1700,2022-10-04,
2022,165444600,3,1700,,
2022,158274304,63,5000,,
2022,158274306,38,7000,,
2022,158274312,25,65,,
2022,158274312,43,47,,
2022,158274274,63,400,,
2022,158274295,25,250,,
2022,158274299,6,88,,
2022,158274299,20,150,,
2022,158274265,6,140,,
2022,158274273,63,536,,
2022,158274311,31,100,,
2022,158274317,63,100,,
2022,158274300,6,500,,
2022,158274316,10,50,,
2022,159498859,10,,,
2022,158274315,25,1,,
2022,158274319,9,0,,
2022,158274319,20,1900,,
2022,158274319,51,0,,
2022,158274319,63,440,,
2022,165444495,13,1459,,
2022,165444495,17,9622,,
2022,158274267,6,303,,
2022,159498858,20,200,,
2022,158274350,30,200,,
2022,158274332,63,40,,
2022,158274282,38,2000,,
2022,158274334,6,344,,
2022,158274356,7,1050,,
2022,158274356,43,40,,
2022,158274356,61,500,,
2022,158274389,6,500,,
2022,158274283,38,800,,
2022,158274395,20,50,,
2022,164110766,3,22000,,
2022,158274403,25,100,,
2022,158274403,38,300,,
2022,165444502,3,14000,2022-10-08,
2022,165444503,3,14000,,
2022,159498872,25,20,2022-10-10,
2022,159498873,7,620,,
2022,159498873,25,20,,
2022,165444506,3,22000,2022-10-13,
2022,165444507,3,22000,,
2022,162304877,3,23000,2022-10-10,
2022,162304878,3,23000,,
2022,162304826,7,600,,
2022,162304826,20,150,,
2022,158274401,3,40000,,
2022,158274401,20,55,,
2022,158274401,36,50,,
2022,158274401,38,250,,
2022,158274401,62,350,,
2022,158274402,3,20000,2022-10-10,
2022,160738126,6,25,,
2022,160738126,7,830,,
2022,160738126,17,480,,
2022,160738126,20,200,,
2022,160738126,41,100,,
2022,160738126,43,80,,
2022,160738126,60,2500,,
2022,158275075,7,780,,
2022,158275075,17,200,,
2022,158275075,20,1400,,
2022,158275096,63,500,,
2022,158274405,19,786,,
2022,158274434,19,300,,
2022,158275106,9,0,,
2022,158275106,25,25,,
2022,158275106,51,0,,
2022,165444508,37,7000,2022-10-14,
2022,165444509,37,7000,,
2022,158274410,38,400,,
2022,158274378,4,800,,
2022,162304834,3,4500,2022-10-12,
2022,162304835,3,4500,,
2022,158274388,63,1000,,
2022,158274288,38,250,,
2022,158274297,9,0,,
2022,158274293,38,800,,
2022,158274325,16,1800,,
2022,158274325,58,60000,,
2022,158274328,61,300,,
2022,158274329,43,12000,,
2022,158274337,20,600,,
2022,158274342,51,0,,
2022,158275167,29,30,,
2022,159498864,36,300,,
2022,158275151,6,100,,
2022,158275151,7,500,,
2022,158275151,63,175,,
2022,158275116,38,300,,
2022,158274424,2,7,,
2022,162304852,24,2000,2022-10-13,
2022,162304853,24,2000,,
2022,158274411,8,20,,
2022,158274411,20,17,,
2022,164110770,63,1000,,
2022,164110785,10,304,,
2022,159498926,38,600,,
2022,158274374,20,10,,
2022,158274374,61,70,,
2022,158274243,6,30,2022-09-27,
2022,158274243,51,0,2022-09-29,
2022,158274244,6,30,,
2022,158274244,51,0,,
2022,158274244,62,1030,,
2022,159498933,38,500,,
2022,165444517,24,2000,,
2022,158274341,33,1000,,
2022,162304863,3,37945,,
2022,159498856,20,300,,
2022,159498862,8,592,2022-10-21,
2022,159498863,8,592,,
2022,165444525,38,752,,
2022,165444543,3,8500,2022-11-29,
2022,165444544,3,8500,,
2022,160738170,2,8,,
2022,160738170,19,120,,
2022,158274425,6,35,,
2022,158275065,6,200,,
2022,158275102,25,100,,
2022,159498874,45,380,,
2022,165444416,3,5000,2022-10-17,
2022,165444419,3,5000,,
2022,162304841,8,1,,
2022,159498945,3,400,,
2022,164110758,6,1600,,
2022,158274416,62,335,,
2022,158274406,19,166,,
2022,158274412,6,20,,
2022,158274412,20,15,,
2022,159498892,4,10000,,
2022,158274431,56,1700,,
2022,158275135,6,64,,
2022,158275156,6,180,,
2022,158275156,16,100,,
2022,158275156,43,350,,
2022,158275156,63,170,,
2022,162304854,3,20000,,
2022,158274384,25,50,,
2022,158274384,61,600,,
2022,162304858,3,1,,
2022,162304868,3,38000,,
2022,162304868,17,38500,,
2022,162304868,20,750,,
2022,162304868,25,1500,,
2022,162304868,45,3000,,
2022,162304868,61,4000,,
2022,162304868,63,100,,
2022,162304869,3,38000,2022-10-19,
2022,158274414,38,1000,,
2022,158274427,30,10000,,
2022,158274428,20,20,,
2022,159498925,4,400,,
2022,158274393,4,2200,,
2022,158275081,51,0,,
2022,158275093,6,414,,
2022,159498934,7,300,,
2022,159498934,63,50,,
2022,158274409,9,0,,
2022,158274409,20,10,,
2022,158274409,51,0,,
2022,158274409,63,250,,
2022,158274446,25,200,,
2022,158274450,63,20,,
2022,159498943,20,30,,
2022,165444436,3,20000,2022-10-20,
2022,165444437,3,20000,,
2022,159498953,38,800,,
2022,159498884,25,150,,
2022,159498885,38,250,,
2022,159498893,35,1500,,
2022,159498901,4,3700,,
2022,159498894,62,290,,
2022,159498904,21,4950,,
2022,159498913,19,362,,
2022,159498930,19,376,,
2022,159498935,38,1800,,
2022,159498948,20,1,,
2022,159498959,19,193,,
2022,159498966,38,250,,
2022,159498891,38,300,,
2022,165444454,19,241,,
2022,159498905,38,1000,,
2022,159498914,6,70,,
2022,159498985,3,1500,2022-10-21,
2022,159498986,3,1500,,
2022,165444459,10,,,
2022,165444465,3,8000,2022-10-23,
2022,165444466,3,8000,,
2022,159499020,20,80,,
2022,162305374,3,4000,2022-10-27,
2022,162305375,3,4000,,
2022,159498993,51,0,,
2022,159498993,63,300,,
2022,160738208,3,7000,2022-10-24,
2022,160738209,3,7000,,
2022,159499003,25,348,,
2022,159498989,9,0,,
2022,162305405,3,30000,,
2022,162304844,24,2000,2022-10-29,
2022,162304845,24,2000,,
2022,162304846,3,67400,2022-10-26,
2022,162304847,3,67400,,
2022,159498921,52,0,,
2022,159498929,22,0,,
2022,164110778,19,1100,,
2022,159498975,56,2023,,
2022,159498998,61,60,,
2022,159498998,63,400,,
2022,160737750,3,1300,2022-10-30,
2022,160737751,3,1300,,
2022,159499060,20,1550,,
2022,159499014,6,150,,
2022,165444504,19,439,,
2022,159499040,25,1,,
2022,159499040,63,150,,
2022,159499000,51,0,,
2022,159499061,63,100,,
2022,159499081,19,957,,
2022,159499062,61,1,,
2022,159498937,20,220,,
2022,159498946,6,500,,
2022,159499011,6,60,,
2022,159499011,38,100,,
2022,159499011,63,400,,
2022,159498957,38,500,,
2022,159498936,6,128,,
2022,159498944,26,100,,
2022,165444362,6,459,,
2022,164110779,4,600,2022-10-25,
2022,164110780,4,600,,
2022,164110764,25,70,,
2022,159498961,6,600,,
2022,159498968,38,700,,
2022,159498974,38,600,,
2022,159498982,19,717,,
2022,162304899,8,20,,
2022,160738218,6,1905,,
2022,162304883,24,1900,,
2022,162304883,38,1964,,
2022,162304884,24,1900,2022-10-30,
2022,160738236,20,80,,
2022,159499051,63,100,,
2022,159499137,63,86,,
2022,159499072,31,500,,
2022,159499088,4,800,,
2022,159499092,4,700,,
2022,159498991,20,4000,,
2022,159499162,25,100,,
2022,165444493,6,500,,
2022,165444493,51,0,,
2022,165444493,62,1259,,
2022,165444493,63,10,,
2022,159499069,61,10,,
2022,159499005,6,220,,
2022,159499005,7,160,,
2022,159499015,6,200,,
2022,159499015,43,325,,
2022,159499184,13,250,,
2022,162304903,3,4000,2022-11-02,
2022,162304904,3,4000,,
2022,164110773,30,400,,
2022,159499095,19,804,,
2022,159499103,63,25,,
2022,164110777,19,410,,
2022,159499105,6,80,,
2022,159499105,9,0,,
2022,159499105,20,70,,
2022,159499031,9,0,,
2022,159498922,25,20,,
2022,159498927,20,3500,,
2022,159498927,36,1000,,
2022,159498931,38,1,,
2022,159499113,7,70,,
2022,159499128,38,500,,
2022,165444501,19,400,,
2022,159499178,38,200,,
2022,159498938,20,30,,
2022,159498938,25,30,,
2022,159499012,10,100,,
2022,159499173,19,501,,
2022,159498947,19,436,,
2022,159499032,4,350,,
2022,159498992,61,40,,
2022,159498992,63,2300,,
2022,159498994,17,94,,
2022,160737761,6,600,,
2022,159499016,4,180,,
2022,159499016,6,185,,
2022,159499016,38,300,,
2022,159499016,60,420,,
2022,159499016,63,30,,
2022,162304909,37,5000,,
2022,159499155,25,1,,
2022,162304928,3,22600,,
2022,159499204,25,400,,
2022,164110768,3,31000,2022-11-03,
2022,164110769,3,31000,,
2022,164110771,25,100,,
2022,164110772,25,50,2022-10-27,
2022,164110776,61,800,,
2022,165444348,3,1000,2023-02-27,
2022,165444349,3,1000,,
2022,159498958,19,165,,
2022,159499200,7,300,,
2022,159499200,63,30,,
2022,159498964,38,20,,
2022,159498969,6,5000,,
2022,159498969,17,30000,,
2022,159498969,25,400,,
2022,159498976,7,500,,
2022,159498899,38,100,,
2022,159498907,6,595,,
2022,159499191,4,4997,,
2022,160737758,13,500,,
2022,160737758,17,125,,
2022,160737758,20,1000,,
2022,160737758,36,220,,
2022,160737758,49,90,,
2022,160737758,52,0,,
2022,160737758,63,180,,
2022,162304920,37,36000,2022-11-08,
2022,162304921,37,36000,,
2022,160737786,6,120,,
2022,160737786,47,0,,
2022,162304926,37,30000,2022-11-09,
2022,162304926,38,75,2022-11-09,
2022,162304927,37,30000,,
2022,162304927,38,75,,
2022,159499181,7,1800,,
2022,159499181,36,855,,
2022,159499181,60,2400,,
2022,159499181,63,100,,
2022,164110789,3,29000,2022-11-07,
2022,164110790,3,29000,,
2022,165444358,36,2000,,
2022,165444363,19,930,,
2022,160737752,20,500,,
2022,159499167,20,2755,,
2022,159499036,62,600,,
2022,159499213,61,180,,
2022,159499218,20,2500,,
2022,159499218,36,3600,,
2022,165444366,19,150,,
2022,159499197,20,10000,,
2022,159499059,4,550,,
2022,159499205,19,119,,
2022,159499186,38,500,,
2022,159499201,63,35,,
2022,159499199,25,30,,
2022,159499261,9,0,,
2022,159499261,25,40,,
2022,159499261,63,400,,
2022,159498918,19,587,,
2022,159498919,19,50,2022-10-19,
2022,159498965,4,1500,,
2022,159498977,9,0,,
2022,159498977,20,200,,
2022,159498977,25,70,,
2022,159499101,25,500,,
2022,159499057,4,7000,,
2022,159499084,51,0,,
2022,165444371,6,659,,
2022,159499096,4,200,,
2022,159499172,10,124,,
2022,159499172,25,160,,
2022,159499185,6,25,,
2022,159499185,17,18,,
2022,159499185,63,20,,
2022,159499120,4,250,,
2022,159499149,4,200,,
2022,162304953,3,1000,2022-11-13,
2022,162304954,3,1000,,
2022,164110796,63,14309,,
2022,159499177,61,1400,,
2022,160737772,42,300,,
2022,159499203,25,50,,
2022,159499134,4,200,,
2022,159499002,6,246,,
2022,159499157,6,272,,
2022,165444456,19,900,,
2022,159498983,7,3300,,
2022,159499009,63,65,,
2022,164110788,42,10725,,
2022,159499004,63,20,,
2022,165444460,37,30000,2022-11-11,
2022,165444461,20,30270,,
2022,165444461,37,30000,,
2022,162304918,6,730,,
2022,159499270,3,1000,,
2022,159499212,61,2000,,
2022,164110791,6,30,,
2022,162304933,3,5300,2022-11-13,
2022,162304934,3,5300,,
2022,159499033,38,400,,
2022,159498978,38,70,,
2022,159499220,62,1224,,
2022,159499070,33,10000,,
2022,159499202,36,80,,
2022,159499039,19,208,,
2022,165444475,4,1000,,
2022,165444488,19,123,,
2022,159499046,9,0,,
2022,159499224,20,150,,
2022,159499224,21,1,,
2022,159499224,36,400,,
2022,159499224,63,400,,
2022,165444499,19,551,,
2022,159499240,25,200,,
2022,162304939,3,32000,2022-11-15,
2022,162304940,3,32000,,
2022,159499244,19,229,,
2022,159499198,63,2330,,
2022,160737764,33,1,,
2022,159499076,6,120,,
2022,159499076,7,150,,
2022,159499076,20,40,,
2022,159499076,38,40,,
2022,159499076,58,200,,
2022,162304946,3,900,2022-11-28,
2022,162304947,3,900,,
2022,159499166,31,25,,
2022,159499180,61,50,,
2022,159499180,63,300,,
2022,162304959,64,2000,2022-11-21,
2022,162304960,64,2000,,
2022,159499214,19,550,,
2022,159499219,4,600,,
2022,159499254,36,800,,
2022,165444516,20,113,,
2022,159499082,31,5000,,
2022,159499222,4,900,,
2022,159499106,51,0,,
2022,159499073,19,526,,
2022,159499074,19,268,2022-10-28,
2022,165444365,19,980,,
2022,159499107,4,1500,,
2022,160737783,17,7000,,
2022,162304942,3,35000,2022-11-21,
2022,162304943,3,35000,,
2022,162304943,63,35900,,
2022,164110798,3,15000,2022-11-19,
2022,164110799,3,15000,,
2022,164110803,3,10000,2022-11-19,
2022,164110804,3,10000,,
2022,160737819,3,10000,2022-11-19,
2022,160737820,3,10000,,
2022,162304951,3,7000,,
2022,162304969,3,850,,
2022,162304977,3,43000,2022-11-20,
2022,162304978,3,43000,,
2022,164110807,3,5000,2022-11-20,
2022,164110808,3,5000,,
2022,159499189,25,50,,
2022,159499193,36,750,,
2022,159499193,62,200,,
2022,165444372,6,400,,
2022,164110816,19,260,,
2022,164110817,19,60,2022-11-22,
2022,160737774,31,100,,
2022,160737779,7,250,,
2022,165444376,6,640,,
2022,160737796,36,100,,
2022,160737802,11,14,,
2022,160737808,63,120,,
2022,160737817,63,30,,
2022,160737827,7,600,,
2022,160737776,51,0,,
2022,160737776,63,460,,
2022,160737780,4,300,,
2022,164110819,6,400,,
2022,164110819,20,100,,
2022,160737798,20,20,,
2022,160737801,63,200,,
2022,160737811,36,4000,,
2022,160737816,62,220,,
2022,160737485,36,2050,,
2022,160737824,38,25,,
2022,160737834,63,99,,
2022,164110800,3,27000,2022-11-22,
2022,164110801,3,27000,,
2022,160737773,20,154,,
2022,160737778,38,320,,
2022,164110813,63,25,2022-11-23,
2022,164110814,63,25,,
2022,162305018,3,34000,2022-12-01,
2022,162305020,3,34000,,
2022,162304945,3,8000,,
2022,160737500,3,2780,2022-11-24,
2022,160737501,3,2780,,
2022,164110820,10,,,
2022,164110821,13,500,2022-11-25,
2022,164110828,3,1000,2022-11-25,
2022,164110829,3,1000,,
2022,162304964,3,3000,2022-11-26,
2022,162304965,3,3000,,
2022,160737507,6,4200,,
2022,164110834,3,3916,2022-11-26,
2022,164110835,3,3916,,
2022,160737492,3,10789,2022-11-27,
2022,160737493,3,10789,,
2022,160737498,62,100,2022-11-27,
2022,160737499,45,100,,
2022,160737499,62,100,,
2022,160737521,6,1906,,
2022,160737529,19,1,,
2022,160737534,61,400,,
2022,164110826,3,3415,2022-11-29,
2022,164110827,3,3415,,
2022,160737785,63,100,,
2022,160737803,20,50,,
2022,164110833,62,300,,
2022,160737540,25,400,,
2022,162304972,25,100,,
2022,160737545,4,400,,
2022,160737821,25,235,,
2022,160737825,20,5,,
2022,160737825,51,0,,
2022,160737835,38,920,,
2022,160737841,63,140,,
2022,160737781,61,500,,
2022,165444415,19,511,,
2022,160737800,30,1000,,
2022,160737555,3,8555,2022-12-01,
2022,160737556,3,8555,,
2022,164110844,3,7252,2022-11-30,
2022,164110845,3,7252,,
2022,160737530,38,200,,
2022,160737805,51,0,,
2022,160737815,38,1200,,
2022,160737823,17,20,,
2022,160737533,30,500,,
2022,160737833,62,500,,
2022,160737837,19,300,,
2022,160737843,63,200,,
2022,160737851,51,0,,
2022,160738162,43,215,,
2022,160738176,31,100,,
2022,160737486,51,0,,
2022,160738199,6,513,,
2022,160738211,25,150,2022-11-11,
2022,160738212,25,150,,
2022,160738234,6,368,,
2022,160738255,4,800,,
2022,165444422,3,7829,2022-12-04,
2022,165444423,3,7829,,
2022,160737547,3,13599,2022-12-05,
2022,160737548,3,13599,,
2022,160737489,20,100,,
2022,164110830,20,2000,,
2022,160737495,6,100,,
2022,160737495,9,0,,
2022,164110832,38,200,,
2022,165444432,19,582,,
2022,160737497,56,250,,
2022,160737512,9,0,,
2022,160737512,20,50,,
2022,160737512,25,600,,
2022,160737512,51,0,,
2022,160737512,63,400,,
2022,165444444,19,150,,
2022,162305005,57,1,,
2022,160737570,3,11179,,
2022,160737577,3,12544,2022-12-05,
2022,160737578,3,12544,,
2022,160737565,38,1,,
2022,160737742,4,200,,
2022,160737525,36,580,,
2022,160737509,19,555,,
2022,162305044,37,35000,2023-01-17,
2022,162305045,37,35000,,
2022,160737522,62,1700,,
2022,162304963,3,12000,,
2022,160738267,4,579,,
2022,160738277,66,100,,
2022,160738295,25,20,,
2022,160738310,43,229,,
2022,160737784,51,0,,
2022,160737795,4,200,,
2022,160737799,38,10,,
2022,160737806,42,1200,,
2022,160737594,3,10000,2022-12-07,
2022,160737596,3,10000,,
2022,160737536,61,120,,
2022,160737536,63,100,,
2022,160737542,25,1,,
2022,160737542,62,2306,,
2022,162304982,3,29000,2022-12-08,
2022,162304983,3,29000,,
2022,160737613,3,16000,,
2022,160737818,25,30,,
2022,160737818,63,160,,
2022,160737826,42,500,,
2022,160737836,42,500,,
2022,160737554,25,275,,
2022,160737511,20,200,,
2022,160737511,51,0,,
2022,160737511,63,163,,
2022,160737575,51,0,,
2022,160737584,3,25000,,
2022,160737842,38,250,,
2022,160737850,63,2,,
2022,160737853,6,50,,
2022,160737853,38,1,,
2022,160738156,52,0,,
2022,160737604,3,1500,2022-12-08,
2022,160737605,3,1500,,
2022,160737611,3,26000,2022-12-08,
2022,160737612,3,26000,,
2022,160737587,7,900,,
2022,164110925,8,25,,
2022,160737520,6,170,,
2022,160737520,20,100,,
2022,160737520,51,0,,
2022,160737520,61,500,,
2022,160737520,63,18,,
2022,162304997,4,663,,
2022,160737539,19,149,,
2022,160738169,38,16,,
2022,160737541,38,500,,
2022,160738192,30,1,,
2022,160737728,7,700,,
2022,164110836,19,750,,
2022,160737549,38,300,,
2022,162305002,6,115,,
2022,160738210,63,25,,
2022,162305033,3,300,,
2022,164110853,3,50000,2022-12-30,
2022,164110854,3,50000,,
2022,160737760,20,80,,
2022,160737760,25,200,,
2022,160737847,25,250,2022-12-09,
2022,160737848,25,300,,
2022,160738229,20,10,,
2022,160737581,30,500,,
2022,160737753,36,21555,,
2022,160737561,19,117,2022-12-02,
2022,160737562,19,317,,
2022,160737552,30,300,,
2022,160737558,38,150,,
2022,160738250,7,600,,
2022,160738250,25,69,,
2022,160738250,38,89,,
2022,160738250,63,29,,
2022,160737589,17,2995,2022-12-14,
2022,160737590,17,2995,,
2022,160738138,13,500,,
2022,160738147,16,100,,
2022,160738159,6,181,,
2022,160738167,25,800,,
2022,165444536,19,251,,
2022,160738191,19,205,,
2022,160738204,60,1000,,
2022,160738224,51,0,,
2022,160738238,4,750,,
2022,160737600,19,70,,
2022,160737606,9,0,,
2022,160737606,20,5,,
2022,160737606,25,100,,
2022,160737606,51,0,,
2022,160737606,63,70,,
2022,162305508,30,50,,
2022,160737621,3,300,,
2022,160737810,17,2000,,
2022,160737822,20,1800,,
2022,160737828,20,76,,
2022,160737840,63,400,,
2022,160737852,47,0,,
2022,160737585,6,600,,
2022,160737585,7,1500,,
2022,160737585,9,0,,
2022,160737585,38,150,,
2022,160737585,51,0,,
2022,160737585,63,120,,
2022,160737861,19,119,,
2022,160737593,6,400,,
2022,160737622,17,4550,2022-12-14,
2022,160737623,17,4550,,
2022,160737609,6,228,,
2022,160737609,7,199,,
2022,160737609,20,10,,
2022,164110860,6,50,,
2022,162305537,20,1200,,
2022,160737527,16,100,,
2022,160737527,17,15000,,
2022,160737527,20,2500,,
2022,160737527,51,0,,
2022,160737527,63,150,,
2022,160737571,38,500,,
2022,165444382,19,89,,
2022,160737907,17,2802,2022-12-14,
2022,160737908,17,2802,,
2022,165444386,19,200,,
2022,160737582,7,330,,
2022,160737546,38,200,,
2022,160737607,51,0,,
2022,160737610,51,0,,
2022,160737610,63,1,,
2022,160737583,4,600,,
2022,160737654,17,1432,2022-12-15,
2022,160737655,17,1432,,
2022,160737658,61,500,,
2022,160737629,17,40,,
2022,160737630,17,30,2022-12-15,
2022,160737608,25,150,,
2022,160737608,63,100,,
2022,160737635,38,200,,
2022,160737591,36,3300,,
2022,165444392,19,3600,,
2022,160737603,25,160,,
2022,160737638,13,1,,
2022,160737638,17,1,,
2022,160737809,33,565,,
2022,160737643,25,1,,
