data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,3,159498996,0.900,1,14262718
2022,5,153328627,1.000,11,13391857
2022,4,152342407,1.500,1,13234824
2022,15,164110831,1.000,11,14891641
2022,8,153328635,1.000,11,13391858
2022,5,153328721,0.800,1,13391862
2022,4,154795995,1.700,1,13613016
2022,5,152342437,1.000,11,13234830
2022,4,153328782,1.800,1,13391864
2022,1,154796067,15.599,1,13613018
2022,2,154796067,1.000,1,13613019
2022,15,155986190,0.300,1,13779049
2022,8,165444553,1.000,11,15067885
2022,1,160737704,56.899,1,14434408
2022,9,160737704,1.000,1,14434409
2022,4,160737704,1.000,1,14434410
2022,12,157201673,9.500,1,13952885
2022,17,157201673,1.000,1,13952886
2022,1,162304897,0.500,1,14648326
2022,5,162304906,0.500,1,14648327
2022,1,162305339,0.500,1,14648351
2022,5,158274494,1.000,11,14095725
2022,4,162304860,0.400,1,14648323
2022,2,159499048,94.099,1,14262720
2022,5,159499048,1.000,1,14262721
2022,1,162304864,58.799,1,14648324
2022,5,159499122,1.000,11,14262723
2022,16,159499122,1.000,9,14262724
2022,1,160737725,11.699,1,14434412
2022,5,159499143,29.700,1,14262725
2022,4,162304908,4.400,1,14648328
2022,2,162304908,1.000,1,14648329
2022,8,162304962,0.200,1,14648334
2022,15,162304916,1.000,11,14648330
2022,1,150436195,0.490,1,12943034
2022,1,151195278,3.330,1,13060042
2022,5,152343798,2.930,3,13234966
2022,1,150436691,5.370,1,12943115
2022,4,157203522,0.140,1,13953035
2022,12,152343823,108.980,1,13234973
2022,15,152343823,1.000,11,13234974
2022,2,152343823,1.000,1,13234975
2022,13,151195188,4.541,1,13060029
2022,15,151195188,1.000,11,13060030
2022,4,162306430,1.000,11,14648494
2022,4,152343892,1.000,11,13234980
2022,2,162306460,11.400,1,14648499
2022,1,158275115,7.980,1,14095795
2022,4,164111969,8.199,1,14891764
2022,2,158275126,12.740,1,14095796
2022,8,158275126,1.000,11,14095797
2022,2,160738732,10.210,1,14434524
2022,4,160738732,1.000,11,14434525
2022,16,160738727,0.740,1,14434523
2022,1,164111963,290.000,1,14891763
